PitcherId,AutoPitchType,sum_ss,sum_whiff,sum_swing,sum_ip,sweet_spot_rate,whiff_rate,mean_velo,mean_vmov,mean_hmov,mean_spin,mean_ext,n
683325,Sinker,7,8,28,18,0.3888888888888889,0.2857142857142857,89.25018705426356,17.553518372093023,14.420627286821706,2116.237194294574,5.112990465116279,129
683325,Slider,12,45,96,39,0.3076923076923077,0.46875,80.45794262295082,-3.8554682950819674,7.008126852459016,2336.702399147541,4.7350927540983605,305
683328,Changeup,13,35,76,41,0.3170731707317073,0.4605263157894737,82.49482934782608,9.74865320652174,12.596280108695652,1582.8464248152175,5.4196732608695655,184
683328,Four-Seam,22,29,75,46,0.4782608695652174,0.38666666666666666,89.43989542955326,18.37954948453608,11.590119828178693,2237.4857892852233,5.792793470790378,291
683328,Sinker,5,15,39,24,0.20833333333333334,0.38461538461538464,89.12829666666667,14.692028733333334,15.395121533333333,2183.8484699,5.7481172,150
683328,Slider,24,61,121,60,0.4,0.5041322314049587,82.41451274193548,1.3648867419354838,1.7196231612903226,2620.359045816129,5.393112,310
683343,Four-Seam,8,4,22,18,0.4444444444444444,0.18181818181818182,90.85918014925373,19.782671641791044,12.826167910447761,2207.7029193283583,5.5245335820895525,67
684727,Changeup,19,27,104,70,0.2714285714285714,0.25961538461538464,83.42408703470032,10.219530788643533,15.820704132492114,1984.6077034794953,6.091415394321767,317
684727,Curveball,4,9,36,24,0.16666666666666666,0.25,74.15815359550562,1.6066137078651685,6.388575505617977,2133.4337439662922,5.725840112359551,89
684727,Sinker,5,3,26,17,0.29411764705882354,0.11538461538461539,86.67509336956522,14.602909891304348,15.151196956521739,2137.895149695652,6.087474021739131,92
684727,Slider,4,9,19,9,0.4444444444444444,0.47368421052631576,76.19098225352113,4.582410422535212,4.673287887323943,2180.261227492958,5.699771971830986,71
684862,Slider,10,8,37,21,0.47619047619047616,0.21621621621621623,82.91773763636364,5.078342090909091,2.357573909090909,2350.849311425926,4.973868727272727,110
684963,Curveball,8,5,24,19,0.42105263157894735,0.20833333333333334,79.66550457831325,-10.055390843373495,9.848121325301205,2453.304406445783,5.753994819277109,83
684963,Four-Seam,5,3,17,14,0.35714285714285715,0.17647058823529413,89.1671861764706,13.862284558823529,5.648456617647059,2054.7711404558822,6.816681029411765,68
685317,Changeup,27,47,138,77,0.35064935064935066,0.34057971014492755,83.43473965517241,8.608965114942528,15.597559396551723,1904.3119461005747,5.822439482758621,348
685317,Curveball,4,8,22,10,0.4,0.36363636363636365,74.64830661538461,-4.2835783076923075,10.897454307692307,2365.233979553846,5.484435538461539,65
685317,Sinker,13,4,53,43,0.3023255813953488,0.07547169811320754,87.24753033707866,9.9179947752809,13.576572528089887,2111.507146769663,5.836943539325842,178
685317,Slider,6,19,40,14,0.42857142857142855,0.475,79.23990971428572,6.128167333333334,5.418789619047619,2356.0156103365384,5.602673619047619,105
686220,Slider,5,14,38,22,0.22727272727272727,0.3684210526315789,78.8113356617647,5.672450735294118,15.211699485294117,2408.8179586985293,4.850952132352941,136
686622,Changeup,13,18,55,37,0.35135135135135137,0.32727272727272727,84.8463012195122,-1.093157987804878,14.929792439024391,2027.6029033536586,5.627913719512195,164
